,Default,purpose,dti_n,home_ownership,revenue,loan_amnt,addr_state,fico_n
379024,0,other,8.88,RENT,152686.0,6000,MI,662.0
379025,0,debt_consolidation,8.73,MORTGAGE,81000.0,20000,MO,692.0
379026,0,debt_consolidation,14.15,RENT,48000.0,19000,CA,712.0
379027,0,debt_consolidation,16.31,RENT,42000.0,18000,WI,702.0
379028,0,credit_card,18.88,MORTGAGE,85000.0,12000,NY,667.0
379029,0,other,7.72,RENT,124000.0,10000,IN,677.0
379030,0,debt_consolidation,8.83,MORTGAGE,112000.0,25000,TX,692.0
379031,0,debt_consolidation,0.78,OWN,23000.0,1675,NC,737.0
379032,0,debt_consolidation,14.61,OWN,93500.0,9600,PA,767.0
379033,0,debt_consolidation,26.1,MORTGAGE,256298.0,35000,NJ,672.0
379034,0,small_business,16.51,RENT,90000.0,20000,NC,797.0
379035,1,debt_consolidation,52.81,OWN,160000.0,38000,LA,687.0
379036,0,debt_consolidation,32.07,MORTGAGE,114000.0,18000,CA,712.0
379037,0,moving,29.41,MORTGAGE,61000.0,12050,NY,662.0
379038,0,car,11.78,MORTGAGE,89000.0,4000,UT,682.0
379039,0,other,18.7,MORTGAGE,100000.0,16000,VA,752.0
379040,0,debt_consolidation,29.61,MORTGAGE,85000.0,24000,VA,722.0
379041,0,home_improvement,18.31,MORTGAGE,119544.0,10000,PA,722.0
379042,0,debt_consolidation,14.37,RENT,45000.0,3000,TX,672.0
379043,0,home_improvement,18.02,OWN,75000.0,1800,SC,772.0
379044,1,other,3.73,MORTGAGE,132717.0,8000,IN,752.0
379045,0,debt_consolidation,24.06,RENT,180000.0,26000,DC,782.0
379046,0,debt_consolidation,17.83,MORTGAGE,70000.0,14000,TX,677.0
379047,0,home_improvement,16.11,MORTGAGE,83400.0,22000,NC,712.0
379048,0,vacation,23.59,RENT,48000.0,4000,CA,667.0
379049,0,car,35.51,MORTGAGE,77000.0,4000,CA,722.0
379050,0,debt_consolidation,31.78,RENT,85000.0,5000,CO,687.0
379051,0,credit_card,25.55,RENT,22000.0,15000,TX,697.0
379052,0,credit_card,1.63,OWN,130000.0,4825,CA,677.0
379053,0,credit_card,22.38,MORTGAGE,170000.0,40000,NC,722.0
379054,1,major_purchase,18.87,RENT,90000.0,30000,CA,747.0
379055,0,home_improvement,31.52,MORTGAGE,63000.0,15100,FL,717.0
379056,1,debt_consolidation,24.26,MORTGAGE,132000.0,14000,TX,707.0
379057,0,other,8.54,MORTGAGE,54250.0,10000,OH,682.0
379058,0,vacation,2.78,RENT,25000.0,6500,CA,702.0
379059,0,debt_consolidation,31.86,MORTGAGE,100000.0,18000,LA,722.0
379060,0,debt_consolidation,14.7,RENT,65000.0,9600,IN,697.0
379061,0,other,9.72,MORTGAGE,104000.0,19200,NV,677.0
379062,0,debt_consolidation,15.85,MORTGAGE,40880.0,20000,NV,687.0
379063,0,credit_card,24.33,RENT,60000.0,20000,MI,702.0
379064,1,medical,3.61,RENT,165000.0,38000,CA,782.0
379065,0,debt_consolidation,4.89,RENT,40000.0,16000,NY,662.0
379066,0,credit_card,12.54,MORTGAGE,45000.0,15000,FL,707.0
379067,0,credit_card,10.41,RENT,70000.0,20000,NY,707.0
379068,0,debt_consolidation,7.92,MORTGAGE,95000.0,30000,CA,692.0
379069,0,credit_card,19.4,MORTGAGE,48500.0,10000,OR,672.0
379070,1,other,32.7,MORTGAGE,60000.0,19750,NV,742.0
379071,0,credit_card,6.42,RENT,68000.0,3500,OR,722.0
379072,0,debt_consolidation,16.76,RENT,60000.0,10000,CT,667.0
379073,0,car,7.46,MORTGAGE,37640.0,4500,MI,677.0
379074,0,debt_consolidation,25.76,RENT,84000.0,15000,CA,692.0
379075,0,credit_card,12.73,MORTGAGE,28000.0,6000,CT,672.0
379076,0,debt_consolidation,4.83,MORTGAGE,49200.0,5000,NY,667.0
379077,0,debt_consolidation,11.55,MORTGAGE,75000.0,2000,TX,697.0
379078,1,debt_consolidation,27.79,MORTGAGE,170000.0,20000,TN,737.0
379079,0,debt_consolidation,9.44,OWN,15000.0,5000,NY,692.0
379080,0,major_purchase,10.24,RENT,51000.0,35000,NJ,737.0
379081,0,credit_card,18.67,MORTGAGE,300000.0,40000,MI,692.0
379082,0,debt_consolidation,11.91,MORTGAGE,77195.0,25000,CA,702.0
379083,0,credit_card,30.5,MORTGAGE,119000.0,10000,IL,747.0
379084,0,debt_consolidation,17.49,MORTGAGE,110000.0,29000,IL,662.0
379085,0,credit_card,7.23,RENT,32200.0,3000,MO,677.0
379086,1,debt_consolidation,28.26,MORTGAGE,230000.0,25000,FL,692.0
379087,0,credit_card,11.79,RENT,45900.0,2400,NM,677.0
379088,1,debt_consolidation,19.8,MORTGAGE,100000.0,30000,CA,667.0
379089,1,credit_card,37.45,OWN,50000.0,10425,TX,702.0
379090,1,credit_card,21.4,RENT,98762.0,12000,VA,712.0
379091,0,credit_card,43.64,MORTGAGE,84500.0,25000,FL,732.0
379092,0,debt_consolidation,3.91,RENT,50000.0,10000,FL,732.0
379093,0,other,8.66,MORTGAGE,136000.0,40000,CA,777.0
379094,0,credit_card,13.84,MORTGAGE,95000.0,15600,NJ,687.0
379095,0,debt_consolidation,14.4,MORTGAGE,101000.0,15000,CA,712.0
379096,0,other,3.35,RENT,184000.0,35000,CA,757.0
379097,1,debt_consolidation,19.94,RENT,30100.0,4000,FL,662.0
379098,1,debt_consolidation,19.05,MORTGAGE,115000.0,35000,MS,662.0
379099,0,credit_card,11.15,OWN,245000.0,35000,PA,677.0
379100,0,debt_consolidation,94.12,MORTGAGE,135000.0,20000,FL,762.0
379101,0,credit_card,4.32,MORTGAGE,56000.0,6000,NV,737.0
379102,1,small_business,11.57,RENT,50000.0,28000,TX,667.0
379103,0,debt_consolidation,16.42,MORTGAGE,155000.0,40000,NY,717.0
379104,0,debt_consolidation,16.95,RENT,55000.0,11000,FL,662.0
379105,0,debt_consolidation,10.92,MORTGAGE,185000.0,10000,NC,672.0
379106,0,credit_card,16.8,MORTGAGE,56000.0,8000,TN,692.0
379107,0,debt_consolidation,19.65,MORTGAGE,120000.0,8000,NJ,742.0
379108,1,small_business,0.65,RENT,98000.0,10000,GA,767.0
379109,0,debt_consolidation,8.56,MORTGAGE,110000.0,18000,CA,762.0
379110,0,credit_card,14.34,OWN,50000.0,2400,PA,717.0
379111,0,debt_consolidation,21.96,RENT,34000.0,6000,OK,677.0
379112,0,debt_consolidation,14.57,MORTGAGE,50000.0,14400,CO,672.0
379113,0,home_improvement,15.55,MORTGAGE,65000.0,15000,TX,737.0
379114,1,credit_card,9.53,RENT,69000.0,18000,NY,712.0
379115,0,debt_consolidation,24.67,MORTGAGE,73105.0,17000,VA,677.0
379116,0,debt_consolidation,16.6,MORTGAGE,232000.0,10000,WA,682.0
379117,0,other,15.91,OWN,59000.0,7850,CA,782.0
379118,0,credit_card,9.24,MORTGAGE,70000.0,10000,NJ,767.0
379119,1,credit_card,13.08,RENT,92000.0,8000,NH,662.0
379120,0,debt_consolidation,32.2,MORTGAGE,50000.0,4000,TX,757.0
379121,1,vacation,21.36,RENT,30000.0,4000,NY,667.0
379122,0,debt_consolidation,17.51,MORTGAGE,140000.0,20000,NC,687.0
379123,0,debt_consolidation,17.85,MORTGAGE,180000.0,35000,MD,717.0
379124,0,debt_consolidation,18.92,MORTGAGE,108192.0,24000,WV,722.0
379125,1,debt_consolidation,15.02,MORTGAGE,96000.0,18000,CA,712.0
379126,0,home_improvement,8.59,OWN,75000.0,6000,TN,782.0
379127,0,home_improvement,21.25,RENT,38232.0,4500,TX,702.0
379128,1,debt_consolidation,28.65,RENT,145000.0,12800,CA,687.0
379129,0,debt_consolidation,25.74,MORTGAGE,80000.0,23550,NV,682.0
379130,0,vacation,30.08,RENT,50000.0,4000,NY,697.0
379131,0,credit_card,9.97,RENT,77000.0,23000,GA,762.0
379132,0,debt_consolidation,32.18,MORTGAGE,126200.0,22000,AZ,692.0
379133,1,home_improvement,36.39,MORTGAGE,49000.0,7000,NY,702.0
379134,0,credit_card,13.54,MORTGAGE,250000.0,30000,VA,792.0
379135,1,debt_consolidation,19.53,RENT,90500.0,11000,AR,707.0
379136,0,debt_consolidation,21.31,MORTGAGE,103000.0,30000,TX,672.0
379137,0,car,9.8,RENT,60000.0,10000,CA,752.0
379138,0,debt_consolidation,8.52,MORTGAGE,250000.0,36000,NJ,777.0
379139,1,debt_consolidation,24.35,MORTGAGE,52000.0,20000,CA,677.0
379140,0,credit_card,10.16,RENT,66765.0,16000,CA,717.0
379141,0,debt_consolidation,10.81,RENT,92000.0,29950,NY,782.0
379142,0,debt_consolidation,9.79,MORTGAGE,90000.0,10000,MO,722.0
379143,1,debt_consolidation,5.79,RENT,36480.0,10000,NY,692.0
379144,0,other,23.62,MORTGAGE,60000.0,10000,MA,682.0
379145,0,vacation,17.56,OWN,65000.0,15000,MN,792.0
379146,0,home_improvement,13.89,MORTGAGE,57000.0,16000,NJ,772.0
379147,0,home_improvement,13.08,MORTGAGE,140000.0,6000,TX,687.0
379148,0,debt_consolidation,14.25,RENT,60000.0,26000,NY,692.0
379149,0,debt_consolidation,17.89,MORTGAGE,125000.0,40000,CA,747.0
379150,0,debt_consolidation,22.79,MORTGAGE,80200.0,12000,TX,717.0
379151,1,debt_consolidation,9.25,MORTGAGE,120000.0,20000,CA,667.0
379152,0,credit_card,30.52,MORTGAGE,110000.0,25000,CO,682.0
379153,0,home_improvement,18.08,RENT,15000.0,12750,IN,727.0
379154,0,debt_consolidation,2.6,RENT,43323.7,5000,OK,672.0
379155,0,debt_consolidation,25.69,MORTGAGE,96000.0,20000,MS,682.0
379156,0,debt_consolidation,15.61,RENT,155000.0,12000,NJ,732.0
379157,0,debt_consolidation,15.71,MORTGAGE,132000.0,30000,TX,672.0
379158,0,debt_consolidation,31.38,MORTGAGE,72000.0,35800,WI,802.0
379159,0,debt_consolidation,37.62,MORTGAGE,120000.0,20000,PA,752.0
379160,1,debt_consolidation,4.83,MORTGAGE,105000.0,40000,TN,742.0
379161,0,credit_card,17.83,MORTGAGE,103777.0,31200,TX,747.0
379162,0,debt_consolidation,17.12,MORTGAGE,71500.0,23800,CA,727.0
379163,1,debt_consolidation,16.21,MORTGAGE,77170.0,35000,TX,727.0
379164,0,debt_consolidation,10.6,RENT,48000.0,6000,TX,732.0
379165,1,debt_consolidation,20.39,MORTGAGE,160000.0,35000,TX,722.0
379166,0,other,9.55,MORTGAGE,75000.0,4800,NJ,712.0
379167,1,credit_card,27.54,RENT,55000.0,25000,CA,697.0
379168,0,major_purchase,11.43,RENT,38000.0,19200,CA,692.0
379169,0,home_improvement,0.45,MORTGAGE,67000.0,20000,WA,732.0
379170,0,credit_card,12.83,RENT,92000.0,33000,CA,677.0
379171,0,other,27.84,MORTGAGE,120000.0,5000,NC,682.0
379172,1,debt_consolidation,7.95,OWN,80000.0,15000,CA,672.0
379173,1,debt_consolidation,16.21,OWN,125000.0,15000,CA,662.0
379174,0,home_improvement,33.24,OWN,44000.0,10000,MI,667.0
379175,0,debt_consolidation,10.43,MORTGAGE,78000.0,2000,FL,672.0
379176,0,credit_card,6.14,MORTGAGE,67000.0,2000,FL,702.0
379177,0,credit_card,15.54,MORTGAGE,110000.0,35000,MS,662.0
379178,1,other,18.8,MORTGAGE,100000.0,16000,TX,697.0
379179,0,debt_consolidation,14.32,OWN,30000.0,8000,OH,702.0
379180,1,debt_consolidation,37.21,MORTGAGE,68000.0,20000,KY,732.0
379181,0,debt_consolidation,24.22,MORTGAGE,97000.0,10000,IL,692.0
379182,0,debt_consolidation,16.51,MORTGAGE,167000.0,17075,IN,737.0
379183,0,debt_consolidation,15.81,MORTGAGE,65000.0,16000,CA,707.0
379184,0,home_improvement,17.13,RENT,39000.0,5200,CA,702.0
379185,0,debt_consolidation,21.07,MORTGAGE,52000.0,10000,NE,682.0
379186,0,debt_consolidation,7.75,MORTGAGE,65000.0,18000,UT,707.0
379187,0,debt_consolidation,30.74,OWN,62000.0,10000,GA,717.0
379188,0,home_improvement,18.45,OWN,113200.0,15000,GA,702.0
379189,0,debt_consolidation,11.7,RENT,150000.0,10000,IL,667.0
379190,0,other,10.97,RENT,80000.0,10000,CA,782.0
379191,0,debt_consolidation,15.54,RENT,200000.0,25000,CA,662.0
379192,0,credit_card,2.3,RENT,80000.0,10000,CA,717.0
379193,0,medical,17.83,MORTGAGE,98000.0,6000,WA,677.0
379194,0,debt_consolidation,9.57,RENT,37000.0,3000,TN,827.0
379195,0,home_improvement,19.25,MORTGAGE,69000.0,35000,CT,752.0
379196,0,credit_card,6.94,RENT,114000.0,14000,CA,717.0
379197,0,other,1.64,MORTGAGE,55000.0,4800,IN,757.0
379198,0,debt_consolidation,31.49,MORTGAGE,45000.0,6000,VA,717.0
379199,0,debt_consolidation,32.71,MORTGAGE,33500.0,10000,PA,752.0
379200,0,credit_card,21.15,MORTGAGE,91000.0,17500,OH,807.0
379201,0,debt_consolidation,12.57,MORTGAGE,84000.0,7500,CO,672.0
379202,0,debt_consolidation,17.71,OWN,70000.0,25000,VA,707.0
379203,1,debt_consolidation,22.96,MORTGAGE,138000.0,30000,MA,662.0
379204,1,house,12.28,RENT,30000.0,28000,CA,682.0
379205,0,debt_consolidation,19.66,MORTGAGE,50000.0,6000,VA,762.0
379206,0,medical,25.83,RENT,52000.0,2400,TX,722.0
379207,0,debt_consolidation,18.43,MORTGAGE,116000.0,16000,CO,692.0
379208,0,home_improvement,13.0,MORTGAGE,153000.0,16000,FL,662.0
379209,0,car,1.6,RENT,33000.0,5200,TX,692.0
379210,0,major_purchase,8.3,OWN,36000.0,24000,MT,702.0
379211,0,credit_card,16.22,MORTGAGE,130000.0,10000,MA,662.0
379212,0,debt_consolidation,16.17,MORTGAGE,85000.0,20000,TX,702.0
379213,0,debt_consolidation,19.03,RENT,20000.0,6000,AZ,697.0
379214,0,debt_consolidation,17.68,RENT,78000.0,8000,TX,747.0
379215,0,credit_card,19.12,MORTGAGE,85000.0,36000,MN,782.0
379216,0,debt_consolidation,17.81,MORTGAGE,80000.0,30000,GA,717.0
379217,1,home_improvement,27.98,OWN,139350.0,10000,TX,667.0
379218,0,major_purchase,31.47,RENT,75000.0,15000,PA,722.0
379219,0,home_improvement,6.38,MORTGAGE,75000.0,12000,GA,817.0
379220,0,credit_card,26.13,OWN,110000.0,13000,NY,727.0
379221,0,other,4.49,RENT,42000.0,6000,NY,672.0
379222,0,debt_consolidation,27.83,MORTGAGE,95000.0,3800,OR,717.0
379223,1,debt_consolidation,22.62,OWN,32000.0,15000,CA,717.0
379224,0,debt_consolidation,25.75,MORTGAGE,114000.0,28000,WA,697.0
379225,0,home_improvement,19.26,MORTGAGE,65000.0,4000,AL,672.0
379226,1,debt_consolidation,23.55,RENT,48000.0,5000,MI,677.0
379227,0,debt_consolidation,11.03,MORTGAGE,52000.0,20000,ND,677.0
379228,0,credit_card,15.64,RENT,32000.0,8000,OR,682.0
379229,0,credit_card,16.77,MORTGAGE,68000.0,10500,MA,747.0
379230,0,credit_card,22.63,OWN,88000.0,10000,CA,672.0
379231,0,debt_consolidation,8.04,MORTGAGE,140000.0,8000,NY,732.0
379232,1,debt_consolidation,34.95,RENT,33000.0,7500,MA,762.0
379233,0,debt_consolidation,20.32,RENT,87000.0,11500,AR,722.0
379234,0,other,32.75,RENT,48000.0,5600,CO,712.0
379235,0,debt_consolidation,24.0,OWN,75000.0,20000,VT,722.0
379236,0,debt_consolidation,21.28,RENT,125000.0,16000,CA,717.0
379237,0,credit_card,12.96,RENT,59000.0,6500,MO,732.0
379238,0,credit_card,22.8,MORTGAGE,80000.0,12000,ME,737.0
379239,0,other,1.8,RENT,60000.0,5000,WA,677.0
379240,0,home_improvement,14.72,MORTGAGE,140000.0,15000,MD,677.0
379241,0,debt_consolidation,17.61,MORTGAGE,260000.0,30000,NV,717.0
379242,1,debt_consolidation,8.2,MORTGAGE,67000.0,26500,KY,702.0
379243,0,home_improvement,29.6,MORTGAGE,142000.0,35000,MN,692.0
379244,0,debt_consolidation,23.9,MORTGAGE,35000.0,4700,MN,832.0
379245,0,debt_consolidation,6.99,RENT,82550.0,14500,TX,662.0
379246,0,debt_consolidation,23.62,MORTGAGE,50000.0,15000,WA,672.0
379247,0,debt_consolidation,13.77,RENT,111600.0,20000,MS,667.0
379248,0,debt_consolidation,23.01,RENT,35000.0,4000,OR,687.0
379249,0,major_purchase,22.32,RENT,52750.0,1000,CA,667.0
379250,0,car,18.04,OWN,79992.0,16500,FL,692.0
379251,0,credit_card,22.54,MORTGAGE,50000.0,10000,IN,672.0
379252,0,credit_card,20.86,RENT,29000.0,4450,ME,712.0
379253,0,debt_consolidation,9.0,RENT,83200.0,4500,TX,677.0
379254,1,debt_consolidation,21.27,RENT,90900.0,5000,SC,717.0
379255,0,credit_card,23.36,MORTGAGE,120000.0,16000,CA,697.0
379256,1,credit_card,27.5,RENT,115000.0,16000,NC,677.0
379257,0,other,15.72,MORTGAGE,85000.0,3000,OH,742.0
379258,1,credit_card,22.54,MORTGAGE,39000.0,7000,TN,667.0
379259,0,debt_consolidation,16.01,MORTGAGE,85000.0,9000,TN,782.0
379260,0,credit_card,26.75,MORTGAGE,157000.0,32000,CA,682.0
379261,0,credit_card,11.26,MORTGAGE,114000.0,12000,FL,687.0
379262,0,car,24.5,MORTGAGE,38000.0,5500,GA,682.0
379263,0,debt_consolidation,5.34,MORTGAGE,80000.0,4000,CA,667.0
379264,0,other,9.68,MORTGAGE,136000.0,25000,OR,712.0
379265,0,house,26.39,MORTGAGE,35700.0,4200,AZ,757.0
379266,0,debt_consolidation,10.28,RENT,250000.0,20000,CA,667.0
379267,0,debt_consolidation,12.89,MORTGAGE,70000.0,16000,IN,677.0
379268,0,debt_consolidation,10.2,RENT,34000.0,4500,NY,712.0
379269,1,debt_consolidation,8.8,RENT,60000.0,20000,PA,667.0
379270,0,other,9.58,RENT,53000.0,5000,OR,677.0
379271,0,debt_consolidation,8.53,OWN,121000.0,25000,CA,682.0
379272,0,debt_consolidation,13.92,MORTGAGE,140000.0,16000,CO,822.0
379273,0,debt_consolidation,3.06,OWN,192000.0,12000,CA,802.0
379274,0,home_improvement,12.68,OWN,102500.0,22000,NC,732.0
379275,0,other,2.34,RENT,77500.0,10000,TX,752.0
379276,0,major_purchase,19.99,RENT,29000.0,3000,IL,767.0
379277,0,debt_consolidation,9.9,MORTGAGE,99500.0,14500,CA,747.0
379278,0,credit_card,23.82,RENT,96000.0,16800,FL,662.0
379279,0,other,26.77,MORTGAGE,115000.0,7550,LA,812.0
379280,0,other,13.82,RENT,75000.0,8725,OH,752.0
379281,1,debt_consolidation,18.85,OWN,99200.0,28850,FL,697.0
379282,1,house,9.97,MORTGAGE,165000.0,30000,FL,682.0
379283,1,debt_consolidation,15.3,MORTGAGE,61656.0,35000,NC,697.0
379284,0,debt_consolidation,16.32,RENT,36400.0,6000,NY,707.0
379285,1,other,52.28,RENT,90000.0,6000,NE,667.0
379286,0,medical,2.04,RENT,40000.0,6500,CA,697.0
379287,0,debt_consolidation,15.87,RENT,40000.0,5000,CA,732.0
379288,0,debt_consolidation,19.06,OWN,55000.0,15000,CT,722.0
379289,1,credit_card,10.04,MORTGAGE,95000.0,30000,MN,692.0
379290,0,car,1.07,RENT,27940.0,8000,AZ,767.0
379291,0,car,14.06,MORTGAGE,90000.0,5000,TN,717.0
379292,0,debt_consolidation,17.51,MORTGAGE,92000.0,10000,GA,717.0
379293,0,other,12.69,RENT,52000.0,6000,FL,777.0
379294,0,credit_card,26.46,MORTGAGE,42900.0,7200,MI,752.0
379295,0,debt_consolidation,11.04,RENT,115000.0,12000,ND,682.0
379296,0,credit_card,17.97,MORTGAGE,85000.0,40000,MS,742.0
379297,1,major_purchase,1.43,RENT,72000.0,21600,CA,782.0
379298,0,home_improvement,6.91,OWN,37800.0,20000,NJ,662.0
379299,1,debt_consolidation,16.24,RENT,34000.0,16000,TX,702.0
379300,0,debt_consolidation,15.02,MORTGAGE,83000.0,30000,CA,757.0
379301,0,debt_consolidation,17.5,RENT,60000.0,8200,NY,732.0
379302,0,debt_consolidation,22.2,OWN,50000.0,14400,NJ,667.0
379303,0,debt_consolidation,27.92,MORTGAGE,110000.0,35000,NJ,667.0
379304,0,credit_card,28.39,RENT,90000.0,25000,NY,692.0
379305,0,debt_consolidation,15.48,RENT,50393.0,6000,NV,662.0
379306,1,debt_consolidation,18.29,MORTGAGE,109250.0,5000,NY,677.0
379307,0,credit_card,11.5,MORTGAGE,88000.0,10000,MA,722.0
379308,0,debt_consolidation,6.21,OWN,17200.0,1800,UT,737.0
379309,0,debt_consolidation,18.95,OWN,23000.0,7450,MI,727.0
379310,0,debt_consolidation,21.62,RENT,65000.0,30000,TX,662.0
379311,0,home_improvement,12.46,MORTGAGE,110000.0,11125,OH,697.0
379312,0,home_improvement,28.03,MORTGAGE,140000.0,12800,TX,707.0
379313,1,major_purchase,10.62,OWN,40000.0,35000,TX,692.0
379314,1,debt_consolidation,17.07,MORTGAGE,36000.0,12000,NC,682.0
379315,0,credit_card,20.05,RENT,94000.0,30000,CA,697.0
379316,0,debt_consolidation,13.62,MORTGAGE,63899.0,20000,MO,707.0
379317,1,home_improvement,12.64,MORTGAGE,60000.0,20000,NY,672.0
379318,0,debt_consolidation,21.35,RENT,52000.0,11000,IL,697.0
379319,0,credit_card,5.41,MORTGAGE,65000.0,7000,FL,767.0
379320,0,vacation,28.11,OWN,95000.0,11200,MN,687.0
379321,0,debt_consolidation,9.23,MORTGAGE,90000.0,20000,CA,707.0
379322,0,credit_card,19.34,MORTGAGE,120000.0,30000,FL,717.0
379323,1,debt_consolidation,23.81,MORTGAGE,74000.0,25000,TX,722.0
379324,0,car,34.11,RENT,22000.0,5000,TX,662.0
379325,0,debt_consolidation,11.41,RENT,140000.0,31000,AZ,757.0
379326,0,debt_consolidation,23.77,MORTGAGE,62400.0,11000,WA,682.0
379327,0,debt_consolidation,10.8,MORTGAGE,240000.0,32000,GA,772.0
379328,0,other,19.99,OWN,55000.0,8700,TX,792.0
379329,1,home_improvement,11.55,MORTGAGE,85300.0,40000,FL,682.0
379330,0,debt_consolidation,5.46,MORTGAGE,300000.0,35000,WA,752.0
379331,0,other,16.46,RENT,60000.0,7000,CA,732.0
379332,0,credit_card,24.95,MORTGAGE,72000.0,12000,IL,697.0
379333,0,debt_consolidation,10.75,MORTGAGE,125290.0,5000,CA,767.0
379334,0,debt_consolidation,27.16,MORTGAGE,75600.0,29250,TX,682.0
379335,1,major_purchase,12.83,MORTGAGE,64000.0,40000,WA,737.0
379336,0,medical,2.19,RENT,69000.0,6500,CA,717.0
379337,0,debt_consolidation,28.99,MORTGAGE,58000.0,20000,NC,682.0
379338,0,debt_consolidation,32.24,MORTGAGE,153500.0,6600,MI,812.0
379339,0,credit_card,13.0,MORTGAGE,53000.0,15000,SC,702.0
379340,0,debt_consolidation,11.77,MORTGAGE,110000.0,4500,IL,707.0
379341,0,debt_consolidation,8.36,MORTGAGE,130000.0,20000,CA,712.0
379342,0,debt_consolidation,10.26,MORTGAGE,53000.0,5000,FL,702.0
379343,0,credit_card,10.49,OWN,160000.0,18000,CA,702.0
379344,0,debt_consolidation,21.99,OWN,25000.0,15600,MI,727.0
379345,1,credit_card,4.79,RENT,61000.0,12000,NV,792.0
379346,0,major_purchase,7.28,MORTGAGE,45000.0,5000,WI,747.0
379347,1,small_business,6.39,RENT,140000.0,40000,PA,687.0
379348,0,credit_card,17.82,MORTGAGE,79484.0,30000,NY,722.0
379349,0,other,17.81,MORTGAGE,75000.0,4000,HI,692.0
379350,0,debt_consolidation,13.23,MORTGAGE,150000.0,22500,CA,677.0
379351,0,other,4.46,RENT,21000.0,2000,DC,712.0
379352,0,credit_card,18.63,RENT,55000.0,4000,NJ,747.0
379353,0,credit_card,10.69,MORTGAGE,95000.0,14000,NY,672.0
379354,0,debt_consolidation,8.58,MORTGAGE,113200.0,12500,CA,737.0
379355,1,credit_card,9.75,MORTGAGE,50000.0,14000,AZ,672.0
379356,1,house,0.45,OWN,74620.0,18000,FL,747.0
379357,0,debt_consolidation,23.6,RENT,44000.0,13000,SC,682.0
379358,0,other,3.08,RENT,350000.0,40000,NY,752.0
379359,0,credit_card,20.71,MORTGAGE,102000.0,40000,TX,742.0
379360,0,other,0.85,RENT,38000.0,10000,FL,712.0
379361,0,debt_consolidation,13.68,OWN,22800.0,12000,CA,692.0
379362,0,debt_consolidation,31.42,RENT,60000.0,16000,FL,667.0
379363,0,debt_consolidation,26.6,MORTGAGE,86000.0,10000,MA,757.0
379364,1,credit_card,19.56,RENT,40000.0,14000,MO,682.0
379365,0,debt_consolidation,11.64,MORTGAGE,150000.0,40000,CA,752.0
379366,0,debt_consolidation,40.57,MORTGAGE,96000.0,25000,CO,692.0
379367,0,debt_consolidation,12.44,MORTGAGE,58000.0,10200,GA,687.0
379368,0,debt_consolidation,28.26,RENT,58000.0,16000,AZ,782.0
379369,0,debt_consolidation,8.13,RENT,70520.0,8000,CA,662.0
379370,0,debt_consolidation,6.73,RENT,132000.0,20000,CA,802.0
379371,1,other,23.15,OWN,39000.0,16000,AZ,667.0
379372,1,debt_consolidation,11.47,RENT,107000.0,30000,VA,732.0
379373,0,credit_card,19.83,MORTGAGE,215000.0,40000,AZ,707.0
379374,1,debt_consolidation,50.0,RENT,90000.0,10000,MA,722.0
379375,0,debt_consolidation,12.92,OWN,105000.0,7000,OR,697.0
379376,0,debt_consolidation,19.76,MORTGAGE,60000.0,14000,UT,682.0
379377,0,credit_card,12.84,RENT,60000.0,23000,WA,747.0
379378,0,car,10.32,MORTGAGE,150000.0,21000,GA,737.0
379379,0,credit_card,21.81,RENT,142000.0,13500,PA,692.0
379380,0,debt_consolidation,22.75,RENT,46000.0,7500,OR,722.0
379381,0,debt_consolidation,17.47,RENT,36000.0,4000,GA,697.0
379382,1,other,3.65,RENT,26000.0,2200,MD,727.0
379383,0,house,1.03,RENT,61100.0,40000,MA,777.0
379384,0,debt_consolidation,5.48,MORTGAGE,110000.0,5000,CA,662.0
379385,0,debt_consolidation,19.47,MORTGAGE,94344.0,9250,CA,672.0
379386,0,medical,14.1,RENT,175000.0,10250,TX,792.0
379387,1,medical,21.06,RENT,102000.0,10000,IL,692.0
379388,0,debt_consolidation,1.47,RENT,40700.0,10000,UT,662.0
379389,0,other,17.08,OWN,199000.0,10000,TX,677.0
379390,0,small_business,0.0,OWN,70000.0,5000,MD,712.0
379391,0,debt_consolidation,6.74,MORTGAGE,210000.0,20000,AR,722.0
379392,0,other,6.69,MORTGAGE,85000.0,15000,AL,767.0
379393,1,debt_consolidation,25.74,RENT,115000.0,19200,MO,787.0
379394,1,medical,19.76,MORTGAGE,90000.0,19200,UT,682.0
379395,0,home_improvement,18.2,OWN,72000.0,32000,TX,692.0
379396,0,vacation,3.02,OWN,80000.0,6025,MA,732.0
379397,0,debt_consolidation,22.81,MORTGAGE,36886.32,5000,CO,717.0
379398,1,other,6.7,MORTGAGE,242000.0,35000,TX,667.0
379399,0,other,10.67,OWN,54000.0,10000,AZ,727.0
379400,0,home_improvement,2.03,MORTGAGE,110000.0,12000,GA,702.0
379401,0,other,40.16,MORTGAGE,85000.0,13000,CA,712.0
379402,1,debt_consolidation,8.89,RENT,32000.0,3500,CA,742.0
379403,0,debt_consolidation,7.79,MORTGAGE,150000.0,15000,CA,682.0
379404,0,debt_consolidation,15.47,RENT,155000.0,35000,NJ,732.0
379405,0,credit_card,20.75,RENT,32500.0,5000,PA,722.0
379406,1,credit_card,27.15,MORTGAGE,90000.0,24000,NJ,722.0
379407,0,debt_consolidation,3.19,OWN,76000.0,8000,NY,772.0
379408,0,debt_consolidation,22.54,MORTGAGE,51000.0,6000,WA,667.0
